143104;2;2;1;NEGrI                                   ;0;NEPO 50-32-200;618378
143104;2;2;2;233AEN179PER161                         ;1;32-200;619011
143104;3;2;1;NEGrII                                  ;0;NEPO 80-50-315;618379
143104;3;2;2;233DCY325PER293                         ;1;50-315;618799
143104;3;2;2;683A30882PET039                         ;1;NE-Größe 2;618800
143104;4;2;1;NEGrII                                  ;0;NEPO 65-40-250;618380
143104;4;2;2;233BXN262PER236                         ;1;40-250;618801
143104;4;2;2;683A30882PET039                         ;1;NE-Größe 2;618802
143104;4;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618803
143104;5;2;1;NEGrII                                  ;0;NEPO 125-80-250;618381
143104;5;2;2;233AQN275PER248                         ;1;65+80-250;618804
143104;6;2;1;NEGrII                                  ;0;NEPO 125-80-250;618382
143104;6;2;2;233AQN275PER248                         ;1;65+80-250;618805
143104;7;2;1;NEGrII                                  ;0;NEPO 125-80-250;618383
143104;7;2;2;233AQN275PER248                         ;1;65+80-250;618806
143104;7;2;2;683A30882PET039                         ;1;NE-Größe 2;618807
143104;8;2;1;NEGrII                                  ;0;NEPO 65-40-250;618384
143104;8;2;2;233BXN262PER236                         ;1;40-250;618808
143104;8;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618809
143104;9;2;1;NEGrII                                  ;0;NEPO 65-40-250;618385
143104;9;2;2;233BXN226PER215                         ;1;40-250;618810
143104;9;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618811
143104;10;2;1;NEGrII                                  ;0;NEPO 80-50-315;618373
143104;10;2;2;233DCY325PER293                         ;1;50-315;618812
143104;10;2;2;683A30882PET039                         ;1;NE-Größe 2;618813
143104;11;2;1;NEGrII                                  ;0;NEPO 65-40-250;618374
143104;11;2;2;233BXN262PER236                         ;1;40-250;618814
143104;11;2;2;683A30882PET039                         ;1;NE-Größe 2;618815
143104;11;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618816
143104;12;2;1;NEGrII                                  ;0;NEPO 125-80-200;618375
143104;12;2;2;233ARN193PER164                         ;1;80-200;618817
143104;12;2;2;683A30882PET039                         ;1;NE-Größe 2;618818
143104;12;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618819
143104;13;2;1;NEGrII                                  ;0;NEPO 80-50-315;618376
143104;13;2;2;233DCY258PER232                         ;1;50-315;618820
143104;13;2;2;683A30882PET039                         ;1;NE-Größe 2;618821
143104;14;2;1;NEGrII                                  ;0;NEPO 125-80-200;618377
143104;14;2;2;233ARN220PER187                         ;1;80-200;618822
143104;14;2;2;683A30882PET039                         ;1;NE-Größe 2;618823
143104;14;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618824
143103;1;2;1;NEGrI                                   ;0;NEPO 50-32-160;618150
143103;1;2;2;233ACN128PER115                         ;1;32-160;618395
143103;1;2;2;681I30141STA049                         ;1;NE-Größe 1;618396
143102;1;2;1;NEGrII                                  ;0;NEPO 65-40-250;618153
143102;1;2;2;233BXN275KER234                         ;1;40-250;618439
143102;2;2;1;PPA0INE02PAA000                         ;0;22.0226;618368
143101;1;2;1;NEGrIV                                  ;0;NEPS 250-200-400;618149
143101;1;2;2;103E27482GGG019                         ;1;NK/NE 250-200-400;618437
143101;1;2;2;233BIN362PEA621                         ;1;NE/NK 250-200-400;618438
143101;2;2;1;PPA0INE04PAA000                         ;0;22.0225;618371
143100;1;2;1;NEGrII                                  ;0;NEPO 80-50-315;618367
143100;1;2;2;233ANN316PER284                         ;1;40+50-315;618491
143099;1;2;1;NEGrIII                                 ;0;NEPO 125-80-315;618442
143099;1;2;2;233ATN350PER315                         ;1;80-315;618461
143099;2;2;1;PHA3BNE03PAA000                         ;0;22.0223;618370
143098;1;2;1;NEGrI                                   ;0;NEPO 65-40-200;618154
143098;1;2;2;233AFN181PER154                         ;1;40-200;618455
143097;1;2;1;NEGrIII                                 ;0;NEPO 125-80-315;618152
143097;1;2;2;233ATN285PER242                         ;1;80-315;618424
